timestamp,family,target_Fr_GHz,target_BW_MHz,param_0,param_1,param_2,param_3,param_4,actual_Fr_GHz,actual_BW_MHz,S11_dB
1772136958.7335372,patch_rect,2.1998,71.56,0.06,0.03967723234690767,0.0022051042803597674,0.0013066939401060896,4.399983882904053,2.4458000659942627,70.00017166137695,-18.12037248491206
1772137034.5401013,patch_rect,2.1998,71.56,0.06,0.039877232346907675,0.0023051042803597676,0.0015066939401060897,4.399983882904053,2.419800043106079,75.99997520446777,-17.645128446203003
1772137080.6715899,patch_rect,2.1998,71.56,0.06,0.03997723234690768,0.0022551042803597675,0.0014066939401060896,4.399983882904053,2.419800043106079,73.99988174438477,-17.878143902242623
1772137156.07556,patch_rect,2.1998,71.56,0.06,0.04017723234690768,0.0022551042803597675,0.0014066939401060896,4.399983882904053,2.4098000526428223,72.00002670288086,-18.1071747003752
1772137202.247398,patch_rect,2.1998,71.56,0.06,0.040277232346907686,0.0022051042803597674,0.0013066939401060896,4.399983882904053,2.411799907684326,69.99993324279785,-18.781582485376326
1772137249.5620403,patch_rect,2.1998,71.56,0.06,0.04037723234690769,0.0022551042803597675,0.0014066939401060896,4.399983882904053,2.3977999687194824,72.00002670288086,-18.314445421316268
1772137295.6041613,patch_rect,2.1998,71.56,0.06,0.04047723234690769,0.0022051042803597674,0.0013066939401060896,4.399983882904053,2.3998000621795654,70.00017166137695,-18.95269484065039
1772137341.6476412,patch_rect,2.1998,71.56,0.06,0.040577232346907695,0.0022551042803597675,0.0014066939401060896,4.399983882904053,2.3857998847961426,71.99978828430176,-18.54834685385985
1772137388.0542097,patch_rect,2.1998,71.56,0.06,0.04047723234690769,0.0022051042803597674,0.0013066939401060896,4.399983882904053,2.3998000621795654,70.00017166137695,-18.952703592058146
1772137436.993042,patch_rect,2.9324,84.847,0.06,0.028905266895890236,0.0023171002976596355,0.0016372763784602284,4.3999834060668945,3.204400062561035,48.00009727478027,-10.6551282614159
1772137479.5645235,patch_rect,2.9324,84.847,0.06,0.029571933562556902,0.002450433630992969,0.001970609711793562,4.3999834060668945,3.086400032043457,60.00018119812012,-13.590857258205828
1772137521.6159182,patch_rect,2.9324,84.847,0.06,0.030016378007001347,0.0025393225198818577,0.002192831934015784,4.3999834060668945,3.02839994430542,89.99991416931152,-22.436986693306892
1772137564.21787,patch_rect,2.9324,84.847,0.06,0.030312674303297645,0.0024800632606225984,0.002044683785867636,4.3999834060668945,3.016400098800659,88.00005912780762,-32.553144594410405
1772137606.426986,patch_rect,2.9324,84.847,0.06,0.030510205167495176,0.0024300632606225983,0.001944683785867636,4.3999834060668945,3.0064001083374023,82.0000171661377,-40.903373086384306
1772137649.495231,patch_rect,2.9324,84.847,0.06,0.03064189241029353,0.0024800632606225984,0.002044683785867636,4.3999834060668945,2.9863998889923096,85.99996566772461,-34.12105116951337
1772137691.9931502,patch_rect,2.9324,84.847,0.06,0.030741892410293528,0.0024300632606225983,0.001944683785867636,4.3999834060668945,2.9844000339508057,80.00016212463379,-29.51989171453321
1772137734.5970652,patch_rect,2.9324,84.847,0.06,0.030841892410293528,0.0024800632606225984,0.002044683785867636,4.3999834060668945,2.966399908065796,84.0001106262207,-27.892673292988967
1772137776.813296,patch_rect,2.9324,84.847,0.06,0.030941892410293527,0.0025300632606225985,0.002144683785867636,4.3999834060668945,2.9484000205993652,85.99996566772461,-26.482117550398275
1772137819.209288,patch_rect,2.9324,84.847,0.06,0.031041892410293526,0.0024800632606225984,0.002044683785867636,4.3999834060668945,2.9484000205993652,82.0000171661377,-24.03641434477393
1772137861.5059893,patch_rect,2.9324,84.847,0.06,0.031141892410293526,0.0025300632606225985,0.002144683785867636,4.3999834060668945,2.9303998947143555,82.0000171661377,-23.371485626823848
1772137904.1442358,patch_rect,2.9324,84.847,0.06,0.030510205167495176,0.0024300632606225983,0.001944683785867636,4.3999834060668945,3.0064001083374023,82.0000171661377,-40.90310012616261
1772137953.521921,patch_rect,6.7755,75.027,0.06,0.011637810617685318,0.0021832326892763376,0.005,4.3891143798828125,6.811500072479248,565.9999847412109,-14.620932222269582
1772138007.5519378,patch_rect,6.7755,75.027,0.06,0.012304477284351984,0.0020498993559430042,0.004666666666666667,4.3891143798828125,6.713500022888184,488.00039291381836,-13.858610993797507
1772138060.8979735,patch_rect,6.7755,75.027,0.06,0.011860032839907539,0.0019610104670541154,0.0044444444444444444,4.3891143798828125,6.847499847412109,481.99987411499023,-16.318380084025076
1772138113.6950407,patch_rect,6.7755,75.027,0.06,0.012156329136203835,0.0019017512077948561,0.004296296296296296,4.3891143798828125,6.807499885559082,460.00003814697266,-16.573095640643412
1772138166.5287993,patch_rect,6.7755,75.027,0.06,0.012353860000401366,0.0018517512077948562,0.004196296296296296,4.3891143798828125,6.7835001945495605,447.9999542236328,-17.14631971214237
1772138219.3149726,patch_rect,6.7755,75.027,0.06,0.01248554724319972,0.0018017512077948563,0.004096296296296296,4.3891143798828125,6.767499923706055,429.99982833862305,-18.01853097013713
1772138272.293572,patch_rect,6.7755,75.027,0.06,0.012385547243199721,0.0017517512077948564,0.0039962962962962955,4.3891143798828125,6.819499969482422,419.9995994567871,-19.521877798442816
1772138324.479611,patch_rect,6.7755,75.027,0.06,0.01248554724319972,0.0017017512077948565,0.0038962962962962957,4.3891143798828125,6.823500156402588,409.9998474121094,-20.575540634554955
1772138374.9685647,patch_rect,6.7755,75.027,0.06,0.01258554724319972,0.0016517512077948565,0.003796296296296296,4.3891143798828125,6.823500156402588,401.99995040893555,-21.760136709568695
1772138425.154022,patch_rect,6.7755,75.027,0.06,0.01268554724319972,0.0016017512077948566,0.003696296296296296,4.3891143798828125,6.795499801635742,390.0003433227539,-23.1761806016987
1772138474.174449,patch_rect,6.7755,75.027,0.06,0.012785547243199719,0.0015517512077948567,0.0035962962962962962,4.3891143798828125,6.815499782562256,384.000301361084,-22.903209425537582
1772138523.0708404,patch_rect,6.7755,75.027,0.06,0.012885547243199718,0.0015017512077948568,0.0034962962962962964,4.3891143798828125,6.813499927520752,381.9999694824219,-23.11394800242885
1772138571.9882646,patch_rect,6.7755,75.027,0.06,0.012985547243199717,0.0014517512077948569,0.0033962962962962966,4.3891143798828125,6.813499927520752,380.00011444091797,-23.24931710673155
1772138620.6231499,patch_rect,6.7755,75.027,0.06,0.013085547243199717,0.001401751207794857,0.0032962962962962967,4.3891143798828125,6.797500133514404,374.00007247924805,-23.20199204154276
1772138668.6514971,patch_rect,6.7755,75.027,0.06,0.013185547243199716,0.001351751207794857,0.003196296296296297,4.3891143798828125,6.793499946594238,368.0000305175781,-23.729119181010375
1772138716.7409377,patch_rect,6.7755,75.027,0.06,0.013285547243199716,0.0013017512077948571,0.003096296296296297,4.3891143798828125,6.7895002365112305,355.9999465942383,-24.724836113298405
1772138765.1377635,patch_rect,6.7755,75.027,0.06,0.013385547243199715,0.0012517512077948572,0.0029962962962962972,4.3891143798828125,6.787499904632568,326.0002136230469,-25.950138156286265
1772138813.0872228,patch_rect,6.7755,75.027,0.06,0.013485547243199714,0.0012017512077948573,0.0028962962962962974,4.3891143798828125,6.7835001945495605,248.0001449584961,-24.313849835497614
1772138860.1378074,patch_rect,6.7755,75.027,0.06,0.013585547243199714,0.0011517512077948574,0.0027962962962962976,4.3891143798828125,6.763500213623047,223.9999771118164,-25.40738709693465
1772138907.3452783,patch_rect,6.7755,75.027,0.06,0.013485547243199714,0.0011017512077948575,0.0026962962962962978,4.3891143798828125,6.805500030517578,234.00020599365234,-27.70980415035163
